0	8	17052.6504471
0	6	73694.7137734
0	24	28314.4162126
0	1	28084.0239213
0	19	23930.5314239
-1	0	76293.8789268
1	0	28084.0239213
1	17	21059.459933
1	2	31420.7693305
1	19	28589.0515679
-1	1	35685.856598
2	17	54545.7642642
2	1	31420.7693305
-1	2	84675.1769514
3	24	15969.7720192
3	15	46881.2808502
3	21	28422.3575542
-1	3	66504.7704049
4	5	21700.6013906
4	7	9364.671554
4	22	24094.7939437
5	4	21700.6013906
5	7	11494.3674646
5	10	16003.4087402
5	22	5048.62117217
5	23	6254.26469661
6	14	21196.3888535
6	8	19619.5662359
6	0	73694.7137734
6	24	43051.9414659
7	18	22402.8614235
7	5	11494.3674646
7	4	9364.671554
7	10	7164.66595022
7	16	9014.21185585
7	22	1603.4805604
8	12	37737.2860722
8	11	54137.8319996
8	14	16875.0984746
8	6	19619.5662359
8	0	17052.6504471
8	19	31162.2796153
8	22	27212.9609641
9	12	24378.7085021
9	22	27907.9579089
9	23	13207.5187588
9	20	7363.44700161
-1	9	56808.9652813
10	17	7287.25767219
10	13	9809.28196366
10	5	16003.4087402
10	7	7164.66595022
10	16	5970.70698847
10	23	1782.0776881
-1	10	23873.0509869
11	14	55262.5308237
11	8	54137.8319996
12	14	18191.5292166
12	8	37737.2860722
12	9	24378.7085021
12	22	35616.3246701
12	20	51496.6646508
13	10	9809.28196366
13	23	7611.89804625
-1	13	3427.96332818
14	12	18191.5292166
14	11	55262.5308237
14	8	16875.0984746
14	6	21196.3888535
14	24	39211.4429774
14	20	21310.1558705
14	21	42034.6339994
15	3	46881.2808502
15	20	36882.4628708
15	21	12820.0738155
-1	15	41262.4927141
16	18	10721.3800001
16	17	12026.7970456
16	7	9014.21185585
16	10	5970.70698847
17	18	23117.7806599
17	1	21059.459933
17	2	54545.7642642
17	19	21619.0420953
17	10	7287.25767219
17	16	12026.7970456
-1	17	30377.1080081
18	17	23117.7806599
18	19	33252.5872849
18	7	22402.8614235
18	16	10721.3800001
18	22	7335.66400577
19	8	31162.2796153
19	0	23930.5314239
19	18	33252.5872849
19	17	21619.0420953
19	1	28589.0515679
19	22	6846.03739221
20	12	51496.6646508
20	14	21310.1558705
20	9	7363.44700161
20	15	36882.4628708
20	21	29508.2159397
-1	20	34898.2288007
21	14	42034.6339994
21	24	31725.7221004
21	15	12820.0738155
21	3	28422.3575542
21	20	29508.2159397
22	12	35616.3246701
22	8	27212.9609641
22	18	7335.66400577
22	19	6846.03739221
22	9	27907.9579089
22	5	5048.62117217
22	4	24094.7939437
22	7	1603.4805604
22	23	9513.58358773
23	9	13207.5187588
23	13	7611.89804625
23	5	6254.26469661
23	10	1782.0776881
23	22	9513.58358773
-1	23	6952.78403608
24	14	39211.4429774
24	6	43051.9414659
24	0	28314.4162126
24	3	15969.7720192
24	21	31725.7221004
-1	24	414395.053774
