0	33	6826.20796302
0	6	3076.45827691
0	51	777.803937485
0	2	3398.91515867
0	1	3651.78011056
0	25	3595.33611405
0	50	5798.76237179
0	49	2483.73109123
1	2	8623.69033054
1	0	3651.78011056
1	31	1296.06293213
1	25	12883.1954793
2	197	3021.12201785
2	0	3398.91515867
2	1	8623.69033054
2	31	6476.85261944
2	8	4384.87073574
2	48	3359.60758327
2	49	2945.74344522
3	33	3539.27714593
3	6	4477.07714849
3	5	4984.19924298
3	39	6470.77053594
4	35	2981.35827252
4	30	11090.6583689
4	26	6506.22690678
4	99	1742.01991434
4	92	603.271831764
4	122	11256.7087653
4	121	9467.79018728
4	28	3479.81106433
5	33	2258.29494187
5	3	4984.19924298
5	27	5937.42802061
5	39	2408.95939448
5	51	3057.02564764
6	40	5432.72557824
6	33	2954.67738179
6	3	4477.07714849
6	39	3947.91081344
6	52	8816.44013027
6	45	2638.99270421
6	46	2572.66521547
6	0	3076.45827691
7	25	6581.20390542
7	42	12428.7974738
7	8	7612.4268846
8	24	2815.11243486
8	2	4384.87073574
8	31	4378.89782603
8	42	1998.77584058
8	23	12020.9462932
8	7	7612.4268846
8	10	2267.83381389
9	148	1455.51940777
9	167	12004.4496704
9	164	7092.16045173
9	24	7483.48495697
9	145	15496.9268746
9	32	9049.60066976
9	56	4223.38080954
10	42	7062.46153586
10	8	2267.83381389
10	145	16093.1000734
10	32	1276.76161912
10	56	11690.2051462
11	34	3702.1787534
11	35	4811.89126653
11	197	4095.04391251
11	164	11903.0769594
11	24	10217.6030459
11	43	199.973602428
11	28	12311.7707766
12	24	9461.4416794
12	23	1310.28438905
12	32	3865.08622244
13	83	5712.87769482
13	74	813.927946483
13	14	3956.40958906
13	77	2534.13447417
13	16	5658.41017328
13	78	2846.01454398
14	17	5879.12312419
14	121	1081.95714616
14	74	9047.85973986
14	55	3488.53749976
14	18	3553.11560174
14	75	3796.70965792
14	15	6316.61955022
14	16	1406.74549587
14	13	3956.40958906
15	171	3350.66530723
15	55	4410.82741809
15	29	2078.69160953
15	75	6969.68328477
15	14	6316.61955022
16	18	3464.95817865
16	14	1406.74549587
16	79	8114.23871787
16	77	419.424869169
16	13	5658.41017328
17	87	17593.2950318
17	100	10988.1532845
17	80	4521.82148157
17	81	11145.2723434
17	121	28384.1627264
17	74	1310.81023919
17	84	9033.97301391
17	14	5879.12312419
18	166	5018.01807878
18	19	6767.44835693
18	75	10597.1896215
18	14	3553.11560174
18	79	1438.03382687
18	16	3464.95817865
19	69	4444.82463188
19	71	8142.54906154
19	18	6767.44835693
19	22	4542.69735363
19	79	7763.44792261
20	86	9158.8038321
20	80	6767.54480906
20	81	5536.23833462
20	83	4253.25344115
20	21	3431.63923927
20	84	2762.51559001
21	86	17448.944623
21	20	3431.63923927
21	83	7785.2247508
21	78	7227.93617579
22	19	4542.69735363
22	67	7934.88780406
22	76	6064.57790591
22	77	10809.288054
22	78	3925.69976761
22	82	4009.96558692
23	12	1310.28438905
23	24	976.000352307
23	8	12020.9462932
23	32	12759.8292864
24	12	9461.4416794
24	197	2220.38195773
24	9	7483.48495697
24	164	568.560267819
24	11	10217.6030459
24	23	976.000352307
24	8	2815.11243486
24	32	1609.10866765
25	40	3428.17502445
25	0	3595.33611405
25	1	12883.1954793
25	31	5681.07989735
25	153	9850.79454205
25	42	5802.25512694
25	159	72.1927854309
25	7	6581.20390542
26	51	6994.91776189
26	36	4504.02418653
26	30	9500.21219198
26	4	6506.22690678
26	37	1264.84653198
27	5	5937.42802061
27	39	1661.63191849
27	51	1647.47204305
27	41	2397.97636017
27	99	8533.6454799
28	35	2137.22780805
28	4	3479.81106433
28	121	4077.83868768
28	11	12311.7707766
28	55	939.888551733
28	29	1768.24044293
28	54	5712.64332354
28	43	4976.10467444
29	169	4428.14218279
29	171	4265.88913281
