0	47	3739.68349853
0	2	10584.8214274
0	66	11144.9125806
0	51	2469.73644993
0	65	2924.76017571
1	98	3985.79534294
1	15	7007.55347883
1	11	6589.50665542
1	95	133.805532409
1	99	5939.24500375
1	91	1940.61476235
2	87	2194.31965044
2	47	916.159098903
2	0	10584.8214274
2	83	9839.95355479
2	66	1297.79687516
2	75	3101.79858768
2	86	2124.16141953
3	54	2238.49679317
3	53	9849.41138819
3	23	16867.535582
3	12	3189.4118975
3	21	2384.07131356
3	8	20333.2137719
3	10	467.085791792
3	27	9107.77371081
3	49	1848.27429601
3	95	3931.6206416
4	67	36919.8674086
4	72	1711.55289348
4	8	7259.10618046
4	5	46972.4862418
4	97	6338.57678933
-1	4	10206.417784
5	4	46972.4862418
5	6	18520.2395764
5	97	6638.07027887
-1	5	61848.3829598
6	70	5191.1751717
6	7	11016.066463
6	52	19473.4657999
6	5	18520.2395764
6	97	3436.2597904
-1	6	15484.1334608
7	41	8391.40252275
7	9	7798.53874425
7	70	3436.32252762
7	6	11016.066463
7	88	5084.20280365
-1	7	10508.1788858
8	3	20333.2137719
8	12	4779.04692608
8	21	3247.78981733
8	72	16322.9353997
8	4	7259.10618046
8	16	20031.7036811
9	41	13664.2914521
9	50	14079.9251112
9	100	7022.4938574
9	7	7798.53874425
9	12	7729.29447007
-1	9	14100.1493583
10	3	467.085791792
10	21	11502.2753765
10	19	3840.43599583
10	29	14189.2204834
10	27	2892.22154467
10	58	3186.33189539
10	93	3318.53340179
11	26	5782.65006736
11	49	2959.17360443
11	15	2827.67591041
11	1	6589.50665542
11	30	3435.63935625
11	95	4536.98257609
12	41	6873.77151017
12	9	7729.29447007
12	3	3189.4118975
12	23	8730.0791501
12	90	11753.346406
12	8	4779.04692608
12	16	7767.22917851
12	88	10166.0072403
13	100	12234.9856574
13	96	10853.7319541
13	53	4326.31363926
13	23	17642.0287016
13	90	20727.3705016
13	31	12573.0037473
13	20	6758.50762277
-1	13	7287.04476385
14	15	6273.65549988
14	17	989.406351158
14	44	8134.96455797
14	78	7030.54756271
14	63	3509.72040822
15	14	6273.65549988
15	1	7007.55347883
15	17	7865.23460984
15	30	1727.48496555
15	11	2827.67591041
15	91	13468.1551857
16	70	8260.94724826
16	52	908.635236403
16	12	7767.22917851
16	8	20031.7036811
16	88	22325.1623061
16	97	22687.3298755
17	14	989.406351158
17	15	7865.23460984
17	30	4567.99489307
17	89	3056.04981379
17	44	4226.5644739
18	22	4393.87917177
18	19	3992.19851409
18	29	6388.03694772
18	27	3580.45883514
19	25	2213.07564284
19	22	4584.82679448
19	18	3992.19851409
19	29	2499.36975925
19	10	3840.43599583
19	93	7241.81287433
19	92	4111.61978367
19	94	6901.01023248
20	96	3812.44986756
20	13	6758.50762277
20	31	13564.0755624
20	28	9691.64018869
20	98	3469.85302105
20	99	7684.17340242
21	3	2384.07131356
21	72	12685.0874054
21	8	3247.78981733
21	10	11502.2753765
21	58	3238.2628341
22	26	6507.78687399
22	25	5059.03574616
22	19	4584.82679448
22	18	4393.87917177
22	27	4475.48689289
22	49	12058.9955076
22	24	1073.96441337
23	53	10378.2014148
23	3	16867.535582
23	13	17642.0287016
23	90	6428.39819956
23	12	8730.0791501
24	81	4836.778542
24	26	1155.64044404
24	25	3896.91959937
24	22	1073.96441337
24	80	5890.65669925
24	94	1530.43861291
25	22	5059.03574616
25	19	2213.07564284
25	24	3896.91959937
25	94	6106.84907849
26	82	989.793542523
26	81	7183.14146155
26	22	6507.78687399
26	49	1864.65860312
26	11	5782.65006736
26	24	1155.64044404
27	3	9107.77371081
27	22	4475.48689289
27	18	3580.45883514
27	29	1119.1801591
27	10	2892.22154467
27	49	2736.05747575
28	31	7137.37521395
28	20	9691.64018869
28	98	2578.49579478
28	91	11847.7572003
29	19	2499.36975925
29	18	6388.03694772
29	10	14189.2204834
29	27	1119.1801591
30	82	1103.15581198
30	15	1727.48496555
30	17	4567.99489307
30	11	3435.63935625
30	89	5628.25191244
31	13	12573.0037473
31	28	7137.37521395
31	20	13564.0755624
31	74	7577.65334488
31	91	2901.40907036
-1	31	41912.956686
32	39	9259.52605349
32	56	14582.3969995
32	33	47343.6459278
32	101	26503.0563507
-1	32	21117.1922476
33	42	5934.01126549
33	34	22678.7402538
33	32	47343.6459278
33	56	4289.45115645
-1	33	19260.6768717
34	71	13330.0750646
34	42	26824.766733
34	57	27132.8279848
34	73	5604.3715782
34	33	22678.7402538
-1	34	4041.59309493
35	67	4327.11102776
35	57	23252.4829456
35	73	23727.1511344
-1	35	20421.6437982
36	60	16620.0536157
36	45	11321.060133
36	38	8313.46352457
-1	36	15372.2073776
37	60	12077.6244863
37	38	3633.26817676
37	40	10192.8894964
37	55	14001.0450924
-1	37	14773.6816079
38	37	3633.26817676
38	36	8313.46352457
38	60	4933.94657163
38	45	10816.5441453
38	78	3381.3747208
38	84	9926.05652422
38	55	3417.72475482
39	66	6524.53004776
39	32	9259.52605349
39	48	27495.280229
39	56	19721.757372
39	101	26240.1713725
39	46	19041.8766751
39	51	16972.6680769
40	37	10192.8894964
40	101	23681.8742922
40	46	23702.3656849
40	62	5582.153086
40	55	15469.1900496
-1	40	22430.8163957
41	9	13664.2914521
41	7	8391.40252275
41	12	6873.77151017
41	88	2196.77624741
42	69	5259.12336922
42	68	3298.17902934
42	71	7449.9739866
42	34	26824.766733
42	56	6276.85112281
42	33	5934.01126549
43	82	9116.93364692
43	89	2173.17755202
43	85	6990.02642701
43	83	3574.36422106
43	44	7904.56050481
44	14	8134.96455797
44	17	4226.5644739
44	89	4912.14204487
44	47	3816.95323722
44	43	7904.56050481
44	78	7973.4048325
44	84	10173.3589726
44	64	2642.84831258
45	36	11321.060133
45	38	10816.5441453
45	78	6196.61354935
45	74	6215.96001986
-1	45	21950.1973033
46	39	19041.8766751
46	101	18026.45789
46	40	23702.3656849
46	62	5993.94514361
46	51	944.326930934
47	0	3739.68349853
47	85	4734.76457645
47	2	916.159098903
47	83	6807.65727777
47	44	3816.95323722
47	64	12349.673999
47	65	4683.07878947
48	61	2816.29980914
48	59	11482.1481998
48	39	27495.280229
48	56	17579.4209783
49	3	1848.27429601
49	26	1864.65860312
49	22	12058.9955076
49	27	2736.05747575
49	11	2959.17360443
49	95	6637.13247453
50	9	14079.9251112
50	100	27254.157284
50	90	14984.81425
51	0	2469.73644993
51	66	3986.77767575
51	39	16972.6680769
51	46	944.326930934
51	62	19733.5081402
51	55	7085.36965645
51	65	15731.063745
52	70	3646.88530295
52	16	908.635236403
52	6	19473.4657999
52	97	12978.6528958
53	54	7773.4941132
53	96	3011.2853405
