0	2079762.42246	953860.903868
1	2080668.38303	996281.885251
2	2124815.59961	997087.156394
3	2080718.6302	906934.960129
4	2127274.90315	869001.48033
5	2086524.02498	862048.032216
6	2068842.12772	868752.790771
7	2111623.48728	857167.626648
8	2132528.96042	954347.430335
9	2135139.74656	924035.819693
10	2120807.95642	929091.877735
11	2121942.38992	907993.824794
12	2123923.07223	933652.302882
13	2117788.88603	935388.892843
14	2110006.57504	954397.598656
15	2174217.35725	952174.44039
16	2008325.19287	960904.647236
17	2262879.05395	964445.047773
