0	13	1856.51889444
0	20	4934.4902136
0	29	8933.24555718
1	18	27458.8876953
1	35	13516.7813884
1	2	30448.3417214
1	40	57381.7058349
-1	1	37847.7656044
2	18	21380.9530325
2	1	30448.3417214
2	35	28110.5565593
2	39	20495.6447252
3	4	39537.5723161
3	22	38086.5001863
3	23	37892.5207163
3	8	67575.0653926
-1	3	25675.1437334
4	9	15661.8770025
4	12	2801.36137418
4	22	1566.38854195
4	26	27264.0726242
4	28	1839.75072441
4	8	1767.80010358
4	3	39537.5723161
5	18	62463.5648305
5	34	32539.0308831
5	21	23283.3948266
5	33	10543.4271475
5	30	32797.4189884
-1	5	51724.6376028
6	24	49549.3252373
6	25	28388.7691055
6	8	517.324872251
6	10	2170.49163972
-1	6	42560.6895856
7	19	10740.0536481
7	17	9785.67683139
7	13	3917.06848554
7	16	7208.06773972
8	9	7048.20207056
8	4	1767.80010358
8	24	48863.3167811
8	6	517.324872251
8	10	47074.7099994
8	3	67575.0653926
8	32	11852.6719256
-1	8	15900.6801305
9	4	15661.8770025
9	13	1193.20650544
9	12	2022.57896064
9	8	7048.20207056
9	32	11841.4818816
10	27	12657.787282
10	6	2170.49163972
10	25	49274.3006438
10	8	47074.7099994
10	31	20012.2595963
10	32	5451.13707752
10	38	25243.4007574
-1	10	14183.5461721
11	36	4678.16346837
11	13	11816.2100725
11	14	10333.0746383
11	32	5253.82029042
12	9	2022.57896064
12	4	2801.36137418
12	13	1299.74734898
12	28	7065.99660277
12	29	4087.82436906
13	19	3621.72192054
13	9	1193.20650544
13	11	11816.2100725
13	7	3917.06848554
13	12	1299.74734898
13	0	1856.51889444
13	20	4275.70101174
13	29	2020.83667889
13	32	1824.7478257
14	27	9651.51122226
14	11	10333.0746383
14	31	13889.0578473
14	32	2.88246511667
15	17	6914.21086781
15	20	10427.6526937
15	33	3298.05411506
15	30	6876.09035258
16	19	3168.24752364
16	18	3896.96866159
16	7	7208.06773972
16	39	17037.7793407
16	30	28380.7207573
16	37	10666.1603511
17	7	9785.67683139
17	15	6914.21086781
17	20	6368.59586048
17	30	3190.07818523
18	5	62463.5648305
18	1	27458.8876953
18	2	21380.9530325
18	39	1331.23031444
18	16	3896.96866159
18	30	4045.20473571
-1	18	34003.6552131
19	36	10093.5055033
19	7	10740.0536481
19	13	3621.72192054
19	16	3168.24752364
19	37	5464.50538275
20	17	6368.59586048
20	15	10427.6526937
20	13	4275.70101174
20	0	4934.4902136
20	26	24929.1366133
20	29	11605.0282429
20	33	7995.81071951
21	34	48645.0105732
21	5	23283.3948266
21	26	29544.1855714
-1	21	46995.4816272
22	4	1566.38854195
22	23	70996.9963852
22	26	72018.6150071
22	3	38086.5001863
-1	22	79803.2464779
23	22	70996.9963852
23	3	37892.5207163
-1	23	60699.8725319
24	6	49549.3252373
24	8	48863.3167811
-1	24	56356.3992684
25	6	28388.7691055
25	10	49274.3006438
-1	25	28444.7442871
26	34	40296.0735452
26	21	29544.1855714
26	4	27264.0726242
26	20	24929.1366133
26	22	72018.6150071
26	28	9270.56439766
26	29	547.03493746
26	33	6569.45633691
-1	26	127120.027294
27	36	7546.34953591
27	10	12657.787282
27	14	9651.51122226
27	38	19671.5875612
28	4	1839.75072441
28	12	7065.99660277
28	26	9270.56439766
28	29	9104.04638256
29	13	2020.83667889
29	12	4087.82436906
29	0	8933.24555718
29	20	11605.0282429
29	26	547.03493746
29	28	9104.04638256
30	18	4045.20473571
30	5	32797.4189884
30	17	3190.07818523
30	15	6876.09035258
30	33	3449.35648204
30	16	28380.7207573
31	10	20012.2595963
31	14	13889.0578473
31	32	13849.8526256
32	9	11841.4818816
32	11	5253.82029042
32	13	1824.7478257
32	8	11852.6719256
32	10	5451.13707752
32	31	13849.8526256
32	14	2.88246511667
33	34	22825.9838845
33	5	10543.4271475
33	15	3298.05411506
33	20	7995.81071951
33	26	6569.45633691
33	30	3449.35648204
34	5	32539.0308831
34	21	48645.0105732
34	26	40296.0735452
34	33	22825.9838845
35	1	13516.7813884
35	2	28110.5565593
35	39	3246.76326772
35	38	34286.744979
35	40	3353.84567177
-1	35	47804.2365727
36	27	7546.34953591
36	19	10093.5055033
36	11	4678.16346837
36	39	3372.47411897
36	38	1492.53866738
37	19	5464.50538275
37	39	18362.3031548
37	16	10666.1603511
38	27	19671.5875612
38	36	1492.53866738
38	10	25243.4007574
38	35	34286.744979
38	39	19212.7976347
-1	38	7481.27910857
39	36	3372.47411897
39	18	1331.23031444
39	35	3246.76326772
39	2	20495.6447252
39	16	17037.7793407
39	38	19212.7976347
39	37	18362.3031548
40	1	57381.7058349
40	35	3353.84567177
-1	40	486991.282756
